"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_vianant","Descripcio_tipus_vehicle","Descripcio_model","Descripcio_marca","Descripcio_color","Descripcio_carnet","Antiguitat_carnet","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud_WGS84","Latitud_WGS84"
"2021S005613    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0175 0175","Dijous","2021",10,"Octubre","7","16","Tarda","No és causa del  vianant","Motocicleta","XP500 T'MAX","YAMAHA","Negre","A1","9","428273.21","4584231.67",2.140750020,41.404582623
"2021S005613    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0175 0175","Dijous","2021",10,"Octubre","7","16","Tarda","No és causa del  vianant","Tot terreny","TIGUAN","VOLKSWAGEN","Blanc","B","40","428273.21","4584231.67",2.140750020,41.404582623
"2021S000758    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0175 0175","Divendres","2021",2,"Febrer","12","16","Tarda","No és causa del  vianant","Motocicleta","SH 125","HONDA","Negre","B","12","428273.21","4584231.67",2.140750020,41.404582623
"2021S000758    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0175 0175","Divendres","2021",2,"Febrer","12","16","Tarda","No és causa del  vianant","Turisme","QASHQAI","NISSAN","Blanc","B","60","428273.21","4584231.67",2.140750020,41.404582623
"2021S006148    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0175 0175","Divendres","2021",10,"Octubre","29","17","Tarda","No és causa del  vianant","Camió rígid <= 3,5 tones","NISSAN NT400","EQUIPFRED","Blanc","B","4","428273.21","4584231.67",2.140750020,41.404582623
"2021S006148    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0175 0175","Divendres","2021",10,"Octubre","29","17","Tarda","No és causa del  vianant","Ciclomotor","LIBERTY 50 2T","PIAGGIO","Desconegut","B","3","428273.21","4584231.67",2.140750020,41.404582623
"2021S002416    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0183 0183","Diumenge","2021",5,"Maig","9","13","Matí","No és causa del  vianant","Camió rígid <= 3,5 tones","MAXITY 140.45/6 C.CABA","FOIMA","Vermell","C","14","428332.38","4584264.06",2.141454005,41.404879627
"2021S002416    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0183 0183","Diumenge","2021",5,"Maig","9","13","Matí","No és causa del  vianant","Motocicleta","SH 125","HONDA","Blau","B","8","428332.38","4584264.06",2.141454005,41.404879627
"2021S001412    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0188B0188B","Divendres","2021",3,"Març","19","12","Matí","No és causa del  vianant","Furgoneta","Desconegut","Desconegut","Marró","B","9","428493.39","4584288.86",2.143377168,41.405117336
"2021S001412    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0188B0188B","Divendres","2021",3,"Març","19","12","Matí","No és causa del  vianant","Motocicleta","BEVERLY 125","PIAGGIO","Negre","B","12","428493.39","4584288.86",2.143377168,41.405117336
"2021S001561    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0202 0204","Divendres","2021",3,"Març","26","08","Matí","No és causa del  vianant","Ciclomotor","LIBERTY 50 2T","PIAGGIO","Negre","AM","8","428645.31","4584325.05",2.145190261,41.405456792
"2021S001561    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0202 0204","Divendres","2021",3,"Març","26","08","Matí","No és causa del  vianant","Turisme","LEON","SEAT","Blanc","B","8","428645.31","4584325.05",2.145190261,41.405456792
"2021S002296    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0214 0214","Dimarts","2021",5,"Maig","4","08","Matí","No és causa del  vianant","Furgoneta","TRANSPORTER","VOLKSWAGEN","Groc","B","34","428742.84","4584338.59",2.146355388,41.405587397
"2021S002296    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0214 0214","Dimarts","2021",5,"Maig","4","08","Matí","No és causa del  vianant","Motocicleta","YBR 250","YAMAHA","Negre","A2","7","428742.84","4584338.59",2.146355388,41.405587397
"2021S002818    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0226 0226","Divendres","2021",5,"Maig","28","18","Tarda","No és causa del  vianant","Furgoneta","KANGOO EXPRESS","RENAULT","Blanc","B","11","428837.42","4584342.89",2.147486316,41.405634508
"2021S002818    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0226 0226","Divendres","2021",5,"Maig","28","18","Tarda","No és causa del  vianant","Turisme","GOLF","VOLKSWAGEN","Blanc","B","10","428837.42","4584342.89",2.147486316,41.405634508
"2021S006479    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0228 0228","Divendres","2021",11,"Novembre","12","14","Tarda","No és causa del  vianant","Motocicleta","FIDDLE 125 S","SYM","Blanc","B","6","428852.95","4584342.97",2.147672088,41.405636604
"2021S006479    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0228 0228","Divendres","2021",11,"Novembre","12","14","Tarda","No és causa del  vianant","Motocicleta","SH 125","HONDA","Negre","B","7","428852.95","4584342.97",2.147672088,41.405636604
"2021S006979    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0228V0228V","Dijous","2021",12,"Desembre","2","15","Tarda","No és causa del  vianant","Motocicleta","LIBERTY 125 SP","PIAGGIO","Desconegut","B","21","428867.35","4584343.12",2.147844334,41.405639230
"2021S006979    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0228V0228V","Dijous","2021",12,"Desembre","2","15","Tarda","No és causa del  vianant","Motocicleta","RAY 7.7","RAY ELECTRIC MOTORS","Desconegut","A2","31","428867.35","4584343.12",2.147844334,41.405639230
"2021S006979    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0228V0228V","Dijous","2021",12,"Desembre","2","15","Tarda","No és causa del  vianant","Motocicleta","SH125AD","HONDA","Blanc","A1","33","428867.35","4584343.12",2.147844334,41.405639230
"2021S006979    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0228V0228V","Dijous","2021",12,"Desembre","2","15","Tarda","No és causa del  vianant","Turisme","LEON","SEAT","Violeta","B","21","428867.35","4584343.12",2.147844334,41.405639230
"2021S006335    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0231 0231","Diumenge","2021",11,"Novembre","7","01","Nit","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Blanc","Desconegut","Desconegut","428686.18","4584363.75",2.145674614,41.405808976
"2021S006335    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0231 0231","Diumenge","2021",11,"Novembre","7","01","Nit","No és causa del  vianant","Turisme","Desconegut","BMW","Blanc","Desconegut","Desconegut","428686.18","4584363.75",2.145674614,41.405808976
"2021S004147    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0233B0233B","Divendres","2021",7,"Juliol","23","10","Matí","No és causa del  vianant","Motocicleta","UH 200","SUZUKI","Desconegut","A2","26","428715.50","4584367.15",2.146024962,41.405842201
"2021S004147    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0233B0233B","Divendres","2021",7,"Juliol","23","10","Matí","No és causa del  vianant","Turisme","POLO","VOLKSWAGEN","Gris","B","26","428715.50","4584367.15",2.146024962,41.405842201
"2021S001440    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0242 0242","Dissabte","2021",3,"Març","20","17","Tarda","No és causa del  vianant","Motocicleta","VESPA PX 125E","PIAGGIO","Blau","B","23","428955.07","4584375.02",2.148889958,41.405934303
"2021S006213    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0263 0263","Dimarts","2021",11,"Novembre","2","12","Matí","No és causa del  vianant","Tractor camió","T 520 HIGHCAB T4X2 E6","RENAULT","Desconegut","Desconegut","Desconegut","428941.51","4584430.67",2.148721206,41.406434322
"2021S006985    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",146709,"Gleva","0012 0012","Dijous","2021",12,"Desembre","2","14","Tarda","No és causa del  vianant","Motocicleta","NSC110MPD","HONDA","Vermell","B","5","428734.79","4584061.43",2.146291738,41.403090409
"2021S006985    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",146709,"Gleva","0012 0012","Dijous","2021",12,"Desembre","2","14","Tarda","No és causa del  vianant","Turisme","SANDERO 1.6","DACIA","Gris","B","43","428734.79","4584061.43",2.146291738,41.403090409
"2021S003095    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",152508,"Guillem Tell","0004 0004","Dimecres","2021",6,"Juny","9","07","Matí","Desobeir el senyal del semàfor","Ciclomotor","ES2","ASKOL","Desconegut","B","9","429011.18","4584078.78",2.149595954,41.403271140
"2021S004685    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",152508,"Guillem Tell","0027 0027","Dimarts","2021",8,"Agost","24","20","Tarda","No és causa del  vianant","Motocicleta","AGILITY CITY 125","KYMCO","Blanc","B","3","428939.16","4583989.34",2.148744934,41.402459221
"2021S001079    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",152508,"Guillem Tell","0038 0038","Dimecres","2021",3,"Març","3","14","Tarda","No és causa del  vianant","Motocicleta","YP250RA","YAMAHA","Blanc","A2","5","428841.88","4583924.77",2.147588851,41.401869055
"2021S001079    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",152508,"Guillem Tell","0038 0038","Dimecres","2021",3,"Març","3","14","Tarda","No és causa del  vianant","Turisme","FORESTER","SUBARU","Blau","B","22","428841.88","4583924.77",2.147588851,41.401869055
"2021S006231    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",152508,"Guillem Tell","0047 0047","Dimecres","2021",11,"Novembre","3","02","Nit","No és causa del  vianant","Camió rígid <= 3,5 tones","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","428869.17","4583925.62",2.147915195,41.401879127
"2021S001158    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",152508,"Guillem Tell","0049 0049","Diumenge","2021",3,"Març","7","19","Tarda","No és causa del  vianant","Turisme","MEGANE","RENAULT","Gris","B","40","428854.89","4583912.64",2.147745903,41.401760957
"2021S001480    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",156407,"Homer","0002U0002U","Dilluns","2021",3,"Març","22","18","Tarda","No és causa del  vianant","Motocicleta","YBR 125","YAMAHA","Blanc","A2","2","428856.67","4584387.57",2.147711344,41.406038629
"2021S001480    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",156407,"Homer","0002U0002U","Dilluns","2021",3,"Març","22","18","Tarda","No és causa del  vianant","Turisme","UX250H","LEXUS","Blanc","B","24","428856.67","4584387.57",2.147711344,41.406038629
"2021S005813    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",156407,"Homer","0002U0002U","Dissabte","2021",10,"Octubre","16","18","Tarda","No és causa del  vianant","Motocicleta","SPORT CITY 200","APRILIA","Gris","B","28","428856.67","4584387.57",2.147711344,41.406038629
"2021S005813    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",156407,"Homer","0002U0002U","Dissabte","2021",10,"Octubre","16","18","Tarda","No és causa del  vianant","Turisme","A1 SPORTBACK","AUDI","Blanc","B","55","428856.67","4584387.57",2.147711344,41.406038629
"2021S000135    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",156407,"Homer","0027 0027","Diumenge","2021",1,"Gener","10","19","Tarda","No és causa del  vianant","Turisme","120D","BMW","Blanc","B","1","428774.79","4584456.56",2.146723706,41.406652740
"2021S000135    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",156407,"Homer","0027 0027","Diumenge","2021",1,"Gener","10","19","Tarda","No és causa del  vianant","Turisme","FORTWO COUPE ED","SMART","Desconegut","Desconegut","Desconegut","428774.79","4584456.56",2.146723706,41.406652740
"2021S002728    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",174704,"Jules Verne","0008 0010","Dilluns","2021",5,"Maig","24","20","Tarda","No és causa del  vianant","Motocicleta","GPD 125 A","YAMAHA","Vermell","B","2","428532.95","4584291.69",2.143850075,41.405146345
"2021S002728    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",174704,"Jules Verne","0008 0010","Dilluns","2021",5,"Maig","24","20","Tarda","No és causa del  vianant","Motocicleta","S02","SILENCE","Negre","B","1","428532.95","4584291.69",2.143850075,41.405146345
"2021S004968    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",187105,"Madrazo","0002 0002","Dijous","2021",9,"Setembre","9","13","Matí","No és causa del  vianant","Motocicleta","AGILITY CITY 125","KYMCO","Negre","B","2","429109.25","4583903.43",2.150789644,41.401700486
"2021S004968    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",187105,"Madrazo","0002 0002","Dijous","2021",9,"Setembre","9","13","Matí","No és causa del  vianant","Turisme","DOKKER","DACIA","Blanc","B","9","429109.25","4583903.43",2.150789644,41.401700486
"2021S004101    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",237101,"Osona","0004 0004","Dimecres","2021",7,"Juliol","21","13","Matí","No és causa del  vianant","Motocicleta","SH125AD","HONDA","Gris","B","7","428586.98","4584573.43",2.144463154,41.407688671
"2021S004101    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",237101,"Osona","0004 0004","Dimecres","2021",7,"Juliol","21","13","Matí","No és causa del  vianant","Taxi","PRIUS PLUS","TOYOTA","Negre/Groc","B","40","428586.98","4584573.43",2.144463154,41.407688671
"2021S000321    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",267000,"Riera de Cassoles","0007 0007","Dijous","2021",1,"Gener","21","11","Matí","Desobeir el senyal del semàfor","Turisme","AURIS","TOYOTA","Blanc","B","28","429124.45","4583886.18",2.150973487,41.401546462
"2021S006689    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",267000,"Riera de Cassoles","0011 0011","Dissabte","2021",11,"Novembre","20","21","Tarda","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","429098.10","4583932.53",2.150652857,41.401961595
"2021S006689    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",267000,"Riera de Cassoles","0011 0011","Dissabte","2021",11,"Novembre","20","21","Tarda","No és causa del  vianant","Motocicleta","NXC 125","YAMAHA","Gris","B","6","429098.10","4583932.53",2.150652857,41.401961595
"2021S002369    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",267000,"Riera de Cassoles","0029 0029","Dijous","2021",5,"Maig","6","20","Tarda","No és causa del  vianant","Motocicleta","SH125AD","HONDA","Negre","B","4","429033.99","4584119.10",2.149864084,41.403636302
"2021S002369    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",267000,"Riera de Cassoles","0029 0029","Dijous","2021",5,"Maig","6","20","Tarda","No és causa del  vianant","Turisme","IONIQ","HYUNDAI","Gris","B","28","429033.99","4584119.10",2.149864084,41.403636302
"2021S002264    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",267000,"Riera de Cassoles","0059 0059","Dissabte","2021",5,"Maig","1","17","Tarda","No és causa del  vianant","Motocicleta","AGILITY CITY 125","KYMCO","Negre","B","28","429037.72","4584300.28",2.149887451,41.405268452
"2021S002264    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",267000,"Riera de Cassoles","0059 0059","Dissabte","2021",5,"Maig","1","17","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","MIELECTRIC SCOOTER 1S","XIAOMI","Desconegut","Desconegut","Desconegut","429037.72","4584300.28",2.149887451,41.405268452
"2021S000924    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",267000,"Riera de Cassoles","0067 0069","Dimarts","2021",2,"Febrer","23","09","Matí","No és causa del  vianant","Furgoneta","BOX FG 330 L1H1","PEUGEOT","Blanc","B","27","429037.84","4584358.30",2.149882080,41.405791027
"2021S000924    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",267000,"Riera de Cassoles","0067 0069","Dimarts","2021",2,"Febrer","23","09","Matí","No és causa del  vianant","Motocicleta","AK 550","KYMCO","Negre","A","7","429037.84","4584358.30",2.149882080,41.405791027
"2021S003814    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",279600,"República Argentina","0035 0035","Divendres","2021",7,"Juliol","9","07","Matí","No és causa del  vianant","Camió rígid <= 3,5 tones","NT400 CABSTAR","ROMU","Blanc","B","35","428813.35","4584656.21",2.147161499,41.408454328
"2021S003814    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",279600,"República Argentina","0035 0035","Divendres","2021",7,"Juliol","9","07","Matí","No és causa del  vianant","Motocicleta","RS2 125","RIEJU","Vermell","B","9","428813.35","4584656.21",2.147161499,41.408454328
"2021S000895    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",279600,"República Argentina","0041 0043","Dissabte","2021",2,"Febrer","20","16","Tarda","No és causa del  vianant","Bicicleta","Desconegut","BTWIN","Negre","Desconegut","Desconegut","428795.93","4584685.74",2.146949623,41.408718750
"2021S003480    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",279600,"República Argentina","0163 0165","Dimecres","2021",6,"Juny","23","20","Tarda","No és causa del  vianant","Motocicleta","YP125R","YAMAHA","Negre","A2","7","428486.20","4584985.20",2.143208823,41.411388355
"2021S003480    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",279600,"República Argentina","0163 0165","Dimecres","2021",6,"Juny","23","20","Tarda","No és causa del  vianant","Turisme","Q2","AUDI","Gris","B","27","428486.20","4584985.20",2.143208823,41.411388355
"2021S000162    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",279600,"República Argentina","0249 0249","Dimarts","2021",1,"Gener","12","10","Matí","No és causa del  vianant","Furgoneta","PART ACTI PACK H","PEUGEOT","Gris","B","5","428167.56","4585137.17",2.139378637,41.412728656
"2021S000162    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",279600,"República Argentina","0249 0249","Dimarts","2021",1,"Gener","12","10","Matí","No és causa del  vianant","Turisme","CLUBMAN COOPER S","MINI","Beige","B","29","428167.56","4585137.17",2.139378637,41.412728656
"2021S002312    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",302000,"Sant Gervasi","0042 0042","Dimarts","2021",5,"Maig","4","19","Tarda","No és causa del  vianant","Motocicleta","NSC110MPD","HONDA","Blau","B","28","428002.12","4584861.79",2.137432099,41.410233611
"2021S002312    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",302000,"Sant Gervasi","0042 0042","Dimarts","2021",5,"Maig","4","19","Tarda","No és causa del  vianant","Turisme","ALHAMBRA 1.9","SEAT","Gris","B","31","428002.12","4584861.79",2.137432099,41.410233611
"2021S006321    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",302906,"Sant Hermenegild","0016 0016","Dissabte","2021",11,"Novembre","6","10","Matí","No és causa del  vianant","Furgoneta","KANGOO","RENAULT","Desconegut","B","31","428640.64","4584147.98",2.145155283,41.403861576
