"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_causa_mediata","Descripcio_torn","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2021S002617    ",2,"Eixample",7,"la Dreta de l'Eixample",144601,"Diagonal","0387 0387","Dimarts","2021",5,"Maig","18","17","Manca d'atenció a la conducció","Tarda","429809.14","4583287.66","2.159233182","41.396215898"
"2021S007070    ",2,"Eixample",7,"la Dreta de l'Eixample",100800,"Diputació","0252 0252","Diumenge","2021",12,"Desembre","5","15","Manca d'atenció a la conducció","Tarda","430334.39","4582498.19","2.165606589","41.389151095"
"2021S000693    ",2,"Eixample",6,"la Sagrada Família",68900,"Cartagena","0168 0168","Dimecres","2021",2,"Febrer","10","13","No cedir la dreta","Matí","431828.11","4584194.96","2.183280044","41.404561474"
"2021S001757    ",2,"Eixample",7,"la Dreta de l'Eixample",144601,"Diagonal","0393 0393","Dimecres","2021",4,"Abril","7","11","Manca d'atenció a la conducció","Matí","429676.49","4583244.70","2.157651543","41.395817376"
"2021S006476    ",2,"Eixample",7,"la Dreta de l'Eixample",144601,"Diagonal","9996 9996","Divendres","2021",11,"Novembre","12","11","No determinada","Matí","429462.45","4583171.97","2.155099896","41.395143566"
"2021S000826    ",2,"Eixample",7,"la Dreta de l'Eixample",148307,"Gràcia","0056 0056","Dimecres","2021",2,"Febrer","17","08","Avançament defectuós/improcedent","Matí","430276.30","4582883.16","2.164867506","41.39261336"
"2021S001592    ",2,"Eixample",6,"la Sagrada Família",350308,"València","0503 0503","Dissabte","2021",3,"Març","27","14","Gir indegut o sense precaució","Tarda","431529.25","4584260.82","2.179697436","41.405129242"
"2021S006758    ",2,"Eixample",6,"la Sagrada Família",350308,"València","0503 0503","Dimecres","2021",11,"Novembre","24","00","Manca precaució incorporació circulació","Nit","431529.25","4584260.82","2.179697436","41.405129242"
"2021S006991    ",2,"Eixample",6,"la Sagrada Família",350308,"València","0509 0509","Dijous","2021",12,"Desembre","2","21","Manca d'atenció a la conducció","Tarda","431581.92","4584312.15","2.180321707","41.405596042"
"2021S000185    ",2,"Eixample",6,"la Sagrada Família",350308,"València","0511 0517","Dimecres","2021",1,"Gener","13","13","Desconegut","Matí","431595.90","4584325.82","2.180487402","41.405720354"
"2021S001508    ",2,"Eixample",6,"la Sagrada Família",350308,"València","0511 0517","Dimarts","2021",3,"Març","23","19","No determinada","Tarda","431595.90","4584325.82","2.180487402","41.405720354"
"2021S007185    ",2,"Eixample",6,"la Sagrada Família",238400,"Padilla","0204 0206","Dissabte","2021",12,"Desembre","11","10","Manca d'atenció a la conducció","Matí","431523.20","4584131.13","2.179639742","41.403960648"
"2021S001952    ",2,"Eixample",6,"la Sagrada Família",350308,"València","0510 0510","Dijous","2021",4,"Abril","15","21","Gir indegut o sense precaució","Tarda","431552.05","4584245.71","2.179971896","41.404995094"
"2021S001947    ",2,"Eixample",6,"la Sagrada Família",18505,"Aragó","0459 0461","Dijous","2021",4,"Abril","15","17","Gir indegut o sense precaució","Tarda","431470.45","4584031.58","2.179019996","41.403059535"
"2021S000033    ",2,"Eixample",7,"la Dreta de l'Eixample",144601,"Diagonal","0440 0440","Diumenge","2021",1,"Gener","3","14","Altres","Tarda","429946.42","4583384.71","2.16086396","41.397101972"
"2021S007368    ",2,"Eixample",6,"la Sagrada Família",289105,"Rosselló","0513B0513B","Dissabte","2021",12,"Desembre","18","10","Canvi de carril sense precaució","Matí","431338.45","4584637.52","2.177372185","41.408505777"
"2021S007665    ",2,"Eixample",7,"la Dreta de l'Eixample",335100,"Tetuan","0015 0015","Divendres","2021",12,"Desembre","31","20","Manca precaució efectuar marxa enrera","Tarda","431096.96","4583105.03","2.174657685","41.394682444"
"2021S001873    ",2,"Eixample",7,"la Dreta de l'Eixample",148307,"Gràcia","0102 0102","Dilluns","2021",4,"Abril","12","13","No respectar distàncies","Matí","429956.72","4583231.95","2.161004841","41.395727012"
"2021S007107    ",2,"Eixample",7,"la Dreta de l'Eixample",74506,"Catalunya","0112 0112","Dimarts","2021",12,"Desembre","7","17","Manca d'atenció a la conducció","Tarda","429765.48","4583122.02","2.158730186","41.39472022"
"2021S001027    ",2,"Eixample",6,"la Sagrada Família",18505,"Aragó","0458 0464","Dissabte","2021",2,"Febrer","27","17","No respectar distàncies","Tarda","431506.96","4584009.26","2.179459268","41.402861618"
"2021S002080    ",2,"Eixample",6,"la Sagrada Família",18505,"Aragó","0495 0495","Dimecres","2021",4,"Abril","21","18","Manca d'atenció a la conducció","Tarda","431658.45","4584202.64","2.181249595","41.404616233"
"2021S003634    ",2,"Eixample",6,"la Sagrada Família",68900,"Cartagena","0195 0197","Dijous","2021",7,"Juliol","1","18","Desobeir semàfor","Tarda","431703.95","4584288.31","2.181784223","41.405391705"
"2021S007186    ",2,"Eixample",6,"la Sagrada Família",68900,"Cartagena","0209 0209","Dissabte","2021",12,"Desembre","11","10","Desobeir semàfor","Matí","431659.38","4584333.86","2.181245895","41.40579817"
"2021S004958    ",2,"Eixample",6,"la Sagrada Família",68900,"Cartagena","0209 0209","Dimecres","2021",9,"Setembre","8","22","Desconegut","Nit","431659.38","4584333.86","2.181245895","41.40579817"
"2021S006345    ",2,"Eixample",7,"la Dreta de l'Eixample",71600,"Casp","0069 0069","Diumenge","2021",11,"Novembre","7","13","No respectar distàncies","Matí","431240.29","4583009.14","2.176382922","41.393831066"
"2021S004614    ",2,"Eixample",7,"la Dreta de l'Eixample",74506,"Catalunya","0001 0001","Divendres","2021",8,"Agost","20","00","Altres","Nit","430536.43","4582314.91","2.168043969","41.387517831"
"2021S003817    ",2,"Eixample",7,"la Dreta de l'Eixample",74506,"Catalunya","0015 0015","Divendres","2021",7,"Juliol","9","10","Manca d'atenció a la conducció","Matí","430470.99","4582379.87","2.167253881","41.388097249"
"2021S000953    ",2,"Eixample",7,"la Dreta de l'Eixample",31300,"Bailèn","0091 0091","Dimecres","2021",2,"Febrer","24","12","Gir indegut o sense precaució","Matí","430799.70","4583301.48","2.171079756","41.396426269"
"2021S006129    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9999 9999","Divendres","2021",10,"Octubre","29","12","Canvi de carril sense precaució","Matí","430557.83","4582516.30","2.168276802","41.389333538"
"2021S005214    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9999 9999","Diumenge","2021",9,"Setembre","19","19","Gir indegut o sense precaució","Tarda","430557.83","4582516.30","2.168276802","41.389333538"
"2021S007101    ",2,"Eixample",7,"la Dreta de l'Eixample",232902,"Urquinaona","0001 0001","Dilluns","2021",12,"Desembre","6","17","No determinada","Tarda","430906.16","4582487.93","2.172446003","41.389108032"
"2021S002798    ",2,"Eixample",7,"la Dreta de l'Eixample",232902,"Urquinaona","0006 0006","Dijous","2021",5,"Maig","27","20","Desobeir semàfor","Tarda","430958.17","4582539.07","2.173062199","41.389573103"
"2021S006334    ",2,"Eixample",7,"la Dreta de l'Eixample",232902,"Urquinaona","0006 0006","Divendres","2021",11,"Novembre","5","05","Desobeir semàfor","Nit","430958.17","4582539.07","2.173062199","41.389573103"
"2021S006850    ",2,"Eixample",7,"la Dreta de l'Eixample",232902,"Urquinaona","0006 0006","Dissabte","2021",11,"Novembre","27","16","Gir indegut o sense precaució","Tarda","430958.17","4582539.07","2.173062199","41.389573103"
"2021S000828    ",2,"Eixample",7,"la Dreta de l'Eixample",232902,"Urquinaona","0012 0013","Dimecres","2021",2,"Febrer","17","09","Desobeir semàfor","Matí","430908.72","4582425.03","2.172483798","41.38854173"
"2021S005460    ",2,"Eixample",6,"la Sagrada Família",73900,"Castillejos","0227 0227","Divendres","2021",10,"Octubre","1","15","Gir indegut o sense precaució","Tarda","431657.42","4584149.19","2.181243312","41.404134737"
"2021S001234    ",2,"Eixample",7,"la Dreta de l'Eixample",309406,"Sant Pere","0043 0043","Dijous","2021",3,"Març","11","11","Manca d'atenció a la conducció","Matí","431405.44","4582718.88","2.178391118","41.39123089"
"2021S001234    ",2,"Eixample",7,"la Dreta de l'Eixample",309406,"Sant Pere","0043 0043","Dijous","2021",3,"Març","11","11","No respectar distàncies","Matí","431405.44","4582718.88","2.178391118","41.39123089"
"2021S004929    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0694 0694","Dimarts","2021",9,"Setembre","7","19","Manca precaució efectuar marxa enrera","Tarda","431044.09","4582965.88","2.174041171","41.393424628"
"2021S002298    ",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó","0281 0281","Dimarts","2021",5,"Maig","4","09","Gir indegut o sense precaució","Matí","430372.51","4582949.74","2.166010557","41.393221365"
"2021S003631    ",3,"Sants-Montjuïc",11,"el Poble-sec",198804,"Paral·lel","0115 0115","Dijous","2021",7,"Juliol","1","17","Altres","Tarda","429946.71","4580909.08","2.161153844","41.374804789"
"2021S004066    ",2,"Eixample",5,"el Fort Pienc",197302,"Marina","0212 0212","Dimarts","2021",7,"Juliol","20","08","Avançament defectuós/improcedent","Matí","431488.47","4583807.61","2.17926092","41.401043841"
"2021S006583    ",2,"Eixample",7,"la Dreta de l'Eixample",250904,"Pelai","0009 0009","Dimecres","2021",11,"Novembre","17","07","Desconegut","Matí","430407.88","4582131.71","2.166527636","41.385856688"
"2021S006909    ",2,"Eixample",7,"la Dreta de l'Eixample",32700,"Balmes","0010 0010","Dilluns","2021",11,"Novembre","29","19","No determinada","Tarda","430432.84","4582179.61","2.166820633","41.386290269"
"2021S001192    ",2,"Eixample",7,"la Dreta de l'Eixample",32700,"Balmes","0014 0014","Dimarts","2021",3,"Març","9","17","No determinada","Tarda","430376.95","4582236.77","2.166145658","41.386800253"
"2021S005486    ",3,"Sants-Montjuïc",11,"el Poble-sec",284101,"Rius i Taulet","0003 0003","Dissabte","2021",10,"Octubre","2","09","Manca precaució efectuar marxa enrera","Matí","429353.37","4580662.25","2.154087995","41.372529773"
"2021S005054    ",2,"Eixample",7,"la Dreta de l'Eixample",278459,"Reina Victòria","9998 9998","Dilluns","2021",9,"Setembre","13","11","No respectar distàncies","Matí","430533.93","4582491.75","2.16799378","41.389110359"
"2021S001269    ",2,"Eixample",7,"la Dreta de l'Eixample",278459,"Reina Victòria","9998 9998","Divendres","2021",3,"Març","12","15","No determinada","Tarda","430533.93","4582491.75","2.16799378","41.389110359"
"2021S002215    ",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó","0257 0257","Dijous","2021",4,"Abril","29","07","Gir indegut o sense precaució","Matí","430197.64","4582778.25","2.163938799","41.391661643"
"2021S004551    ",2,"Eixample",7,"la Dreta de l'Eixample",148307,"Gràcia","0045 0045","Diumenge","2021",8,"Agost","15","11","No respectar distàncies","Matí","430277.38","4582787.62","2.164891428","41.391752956"
"2021S001633    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0587 0589","Dilluns","2021",3,"Març","29","17","No respectar distàncies","Tarda","430335.30","4582343.66","2.165635253","41.38775937"
"2021S004189    ",2,"Eixample",7,"la Dreta de l'Eixample",100800,"Diputació","0333 0333","Diumenge","2021",7,"Juliol","25","13","Altres","Matí","430889.05","4583074.24","2.172174431","41.394387277"
"2021S004189    ",2,"Eixample",7,"la Dreta de l'Eixample",100800,"Diputació","0333 0333","Diumenge","2021",7,"Juliol","25","13","Manca d'atenció a la conducció","Matí","430889.05","4583074.24","2.172174431","41.394387277"
"2021S002152    ",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó","0225 0225","Diumenge","2021",4,"Abril","25","17","Canvi de carril sense precaució","Tarda","430023.71","4582612.51","2.161877717","41.390153755"
"2021S001411    ",2,"Eixample",7,"la Dreta de l'Eixample",100800,"Diputació","0339 0339","Dijous","2021",3,"Març","18","17","No determinada","Tarda","430919.73","4583104.47","2.172537936","41.394662187"
"2021S002413    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0665 0665","Diumenge","2021",5,"Maig","9","05","Manca d'atenció a la conducció","Nit","431033.80","4583028.68","2.173910941","41.393989366"
"2021S006040    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9997 9997","Dimarts","2021",10,"Octubre","26","14","Gir indegut o sense precaució","Tarda","430795.10","4582761.18","2.171086513","41.391559558"
"2021S004330    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9997 9997","Dissabte","2021",7,"Juliol","31","23","Gir indegut o sense precaució","Nit","430795.10","4582761.18","2.171086513","41.391559558"
"2021S000703    ",2,"Eixample",7,"la Dreta de l'Eixample",191204,"Mallorca","0278 0278","Dimecres","2021",2,"Febrer","10","17","Gir indegut o sense precaució","Tarda","430294.25","4583211.38","2.165044395","41.395571089"
"2021S004254    ",2,"Eixample",7,"la Dreta de l'Eixample",247659,"Pau Claris","0134 0134","Dijous","2021",7,"Juliol","29","08","Desobeir semàfor","Matí","430398.39","4582985.93","2.166315933","41.393549558"
"2021S001123    ",2,"Eixample",7,"la Dreta de l'Eixample",247659,"Pau Claris","0121 0121","Divendres","2021",3,"Març","5","10","Altres","Matí","430466.28","4582877.21","2.167140426","41.392576228"
"2021S001654    ",2,"Eixample",5,"el Fort Pienc",169409,"Corts Catalanes","0708 0708","Dimarts","2021",3,"Març","30","19","Altres","Tarda","431269.97","4583184.65","2.176717983","41.395414371"
"2021S000192    ",2,"Eixample",7,"la Dreta de l'Eixample",176801,"Roger de Llúria","0085 0085","Dimecres","2021",1,"Gener","13","13","Gir indegut o sense precaució","Matí","430414.61","4583121.81","2.166494312","41.39477479"
"2021S000249    ",2,"Eixample",5,"el Fort Pienc",286504,"Roger de Flor","0105 0105","Dissabte","2021",1,"Gener","16","15","Manca precaució incorporació circulació","Tarda","431292.49","4583179.26","2.176987956","41.39536775"
"2021S006124    ",2,"Eixample",7,"la Dreta de l'Eixample",145003,"Girona","0001 0001","Divendres","2021",10,"Octubre","29","10","Desobeir altres senyals","Matí","431240.21","4582659.64","2.176421666","41.390683216"
"2021S005223    ",2,"Eixample",7,"la Dreta de l'Eixample",31300,"Bailèn","0025 0025","Dilluns","2021",9,"Setembre","20","07","Altres","Matí","431212.22","4582879.36","2.176061935","41.392659774"
"2021S003639    ",2,"Eixample",7,"la Dreta de l'Eixample",100800,"Diputació","0282S0282S","Dijous","2021",7,"Juliol","1","19","No respectar distàncies","Tarda","430680.32","4582841.24","2.16970455","41.392270744"
"2021S006042    ",2,"Eixample",7,"la Dreta de l'Eixample",100800,"Diputació","0285 0285","Dimarts","2021",10,"Octubre","26","16","Desobeir semàfor","Tarda","430562.63","4582756.09","2.168306705","41.391493667"
"2021S002285    ",2,"Eixample",7,"la Dreta de l'Eixample",71600,"Casp","0038 0038","Dilluns","2021",5,"Maig","3","13","Canvi de carril sense precaució","Matí","430871.60","4582609.96","2.172018738","41.390204148"
"2021S006946    ",2,"Eixample",7,"la Dreta de l'Eixample",349309,"Universitat","0024 0024","Dimecres","2021",12,"Desembre","1","10","Altres","Matí","430544.08","4582265.76","2.168141097","41.387075813"
"2021S000413    ",2,"Eixample",7,"la Dreta de l'Eixample",349309,"Universitat","0024 0024","Dimarts","2021",1,"Gener","26","22","Manca d'atenció a la conducció","Nit","430544.08","4582265.76","2.168141097","41.387075813"
"2021S006389    ",2,"Eixample",7,"la Dreta de l'Eixample",247659,"Pau Claris","0166 0166","Dimarts","2021",11,"Novembre","9","07","Altres","Matí","430202.73","4583178.08","2.16395357","41.395263224"
"2021S006389    ",2,"Eixample",7,"la Dreta de l'Eixample",247659,"Pau Claris","0166 0166","Dimarts","2021",11,"Novembre","9","07","No respectar distàncies","Matí","430202.73","4583178.08","2.16395357","41.395263224"
"2021S003012    ",2,"Eixample",5,"el Fort Pienc",335100,"Tetuan","0036 0037","Diumenge","2021",6,"Juny","6","09","Manca d'atenció a la conducció","Matí","431246.50","4583153.05","2.17644085","41.395127752"
"2021S001816    ",2,"Eixample",5,"el Fort Pienc",71600,"Casp","0097 0097","Divendres","2021",4,"Abril","9","18","Manca d'atenció a la conducció","Tarda","431480.34","4583236.60","2.179228327","41.395900231"
"2021S002239    ",2,"Eixample",7,"la Dreta de l'Eixample",74506,"Catalunya","0100 0100","Divendres","2021",4,"Abril","30","11","No respectar distàncies","Matí","429898.84","4582989.97","2.160340568","41.393542533"
"2021S005949    ",2,"Eixample",5,"el Fort Pienc",144601,"Diagonal","0249 0249","Divendres","2021",10,"Octubre","22","15","Gir indegut o sense precaució","Tarda","431576.45","4583857.64","2.180307678","41.401501943"
"2021S004463    ",2,"Eixample",7,"la Dreta de l'Eixample",145003,"Girona","0029 0029","Dilluns","2021",8,"Agost","9","23","Gir indegut o sense precaució","Nit","431099.20","4582803.95","2.17471875","41.391970899"
"2021S004766    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0686 0686","Dilluns","2021",8,"Agost","30","09","Manca d'atenció a la conducció","Matí","430980.73","4582904.05","2.173290399","41.392862306"
"2021S004478    ",3,"Sants-Montjuïc",11,"el Poble-sec",149503,"Grases","0011 0011","Dimarts","2021",8,"Agost","10","21","Desconegut","Tarda","429577.49","4580723.97","2.156760555","41.373105318"
"2021S000184    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0615 0615","Dimecres","2021",1,"Gener","13","11","No respectar distàncies","Matí","430613.89","4582617.56","2.168935663","41.390250396"
